retailer,product_id,name,brand,size_raw,price,was_price,unit_price,unit_measure,is_on_special,result_rank,search_term,category,snapshot_date,fetched_at
coles,4951376,Sanitarium Weet-bix Bites Apricot Breakfast Cereal,Sanitarium,500g,6.5,,1.3,100g,False,5,weet-bix 575g,pantry,2026-09-01,2026-08-31T20:11:00.315668+00:00
coles,2001365,Sanitarium Weet-bix Gluten Free Breakfast Cereal,Sanitarium,375g,5,,1.33,100g,False,6,weet-bix 575g,pantry,2026-09-01,2026-08-31T20:11:00.315668+00:00
coles,3049630,Sanitarium Weet-bix Cholesterol Lowering Breakfast Cereal,Sanitarium,440g,7.5,,1.7,100g,False,7,weet-bix 575g,pantry,2026-09-01,2026-08-31T20:11:00.315668+00:00
coles,2715951,Sanitarium Weet-bix Cranberry & Coconut Breakfast Cereal,Sanitarium,450g,6.5,,1.44,100g,False,8,weet-bix 575g,pantry,2026-09-01,2026-08-31T20:11:00.315668+00:00
coles,5002998,Sanitarium Weet-bix Honey & Golden Oats Breakfast Cereal,Sanitarium,450g,6.5,,1.44,100g,False,9,weet-bix 575g,pantry,2026-09-01,2026-08-31T20:11:00.315668+00:00
coles,4951398,Sanitarium Weet-bix Bites Wild Berry Breakfast Cereal,Sanitarium,500g,6.5,,1.3,100g,False,10,weet-bix 575g,pantry,2026-09-01,2026-08-31T20:11:00.315668+00:00
coles,9623884,Sanitarium Weet-bix Bites Honey Crunch Breakfast Cereal,Sanitarium,510g,6.5,,1.27,100g,False,11,weet-bix 575g,pantry,2026-09-01,2026-08-31T20:11:00.315668+00:00
coles,2715962,Sanitarium Weet-bix Gluten Free Coconut & Cinnamon Breakfast Cereal,Sanitarium,400g,5.5,,1.38,100g,False,12,weet-bix 575g,pantry,2026-09-01,2026-08-31T20:11:00.315668+00:00
coles,1556047,Sanitarium Weet-bix Protein Bites Caramel Crunch,Sanitarium,510g,8,,1.57,100g,False,13,weet-bix 575g,pantry,2026-09-01,2026-08-31T20:11:00.315668+00:00
coles,4233292,Sanitarium Weet-bix Little Kids Essentials Breakfast Cereal,Sanitarium,400g,5,,1.25,100g,False,14,weet-bix 575g,pantry,2026-09-01,2026-08-31T20:11:00.315668+00:00
coles,8127832,Sanitarium Weet-bix Bites Coco Crunch Breakfast Cereal,Sanitarium,500g,6.5,,1.3,100g,False,15,weet-bix 575g,pantry,2026-09-01,2026-08-31T20:11:00.315668+00:00
coles,7299242,Coles Simply Wheat Biscuits,Coles Simply,1.12Kg,5.6,,0.5,100g,False,16,weet-bix 575g,pantry,2026-09-01,2026-08-31T20:11:00.315668+00:00
coles,6949091,U.K. Whole Wheat Biscuits,U.K.,430g,9,,2.09,100g,False,17,weet-bix 575g,pantry,2026-09-01,2026-08-31T20:11:00.315668+00:00
woolworths,321220,Woolworths Rolled Traditional Oats 750g,Woolworths,750g,1.6,1.6,0.21,100G,False,1,rolled oats 750g,pantry,2026-09-01,2026-08-31T20:11:02.195941+00:00
woolworths,321222,Woolworths Quick Oats 750g,Woolworths,750g,1.6,1.6,0.21,100G,False,2,rolled oats 750g,pantry,2026-09-01,2026-08-31T20:11:02.195941+00:00
woolworths,700524,Macro Organic Rolled Oats 500g,Macro,500g,3,3,0.6,100G,False,3,rolled oats 750g,pantry,2026-09-01,2026-08-31T20:11:02.195941+00:00
woolworths,664723,Macro Organic Oats Rolled Unstabilised 500g,Macro,500g,3.8,3.8,0.76,100G,False,4,rolled oats 750g,pantry,2026-09-01,2026-08-31T20:11:02.195941+00:00
woolworths,37678,Uncle Tobys Rolled Oats Traditional Porridge 500g,Uncle Tobys,500g,3.6,4.5,0.72,100G,True,5,rolled oats 750g,pantry,2026-09-01,2026-08-31T20:11:02.195941+00:00
woolworths,31129,Uncle Tobys Rolled Oats Quick Porridge 500g,Uncle Tobys,500g,3.6,4.5,0.72,100G,True,6,rolled oats 750g,pantry,2026-09-01,2026-08-31T20:11:02.195941+00:00
woolworths,430908,Red Tractor Protein Creamy Style Instant Oats Original 750g,Red Tractor,750g,7.7,7.7,1.03,100G,False,7,rolled oats 750g,pantry,2026-09-01,2026-08-31T20:11:02.195941+00:00
woolworths,196293,Woolworths Australian Rolled Oats 1.5kg,Woolworths,1.5kg,3,3,0.2,100G,False,8,rolled oats 750g,pantry,2026-09-01,2026-08-31T20:11:02.195941+00:00
woolworths,609556,Jordans Simply Crunchy Oat Granola Honey 750g,Jordans,750g,5.6,7,0.75,100G,True,9,rolled oats 750g,pantry,2026-09-01,2026-08-31T20:11:02.195941+00:00
woolworths,913389,Macro Organic Australian Rolled Oats 1kg,Macro,1kg,5.8,5.8,0.58,100G,False,10,rolled oats 750g,pantry,2026-09-01,2026-08-31T20:11:02.195941+00:00
coles,152020,Uncle Tobys Quick Oats Porridge,Uncle Tobys,500g,4.5,,0.9,100g,False,1,rolled oats 750g,pantry,2026-09-01,2026-08-31T20:11:02.195941+00:00
coles,5290338,Coles Quick Oats,Coles,900g,1.95,,0.22,100g,False,2,rolled oats 750g,pantry,2026-09-01,2026-08-31T20:11:02.195941+00:00
coles,3970820,Coles Organic Rolled Oats,Coles Organic,500g,3,,0.6,100g,False,3,rolled oats 750g,pantry,2026-09-01,2026-08-31T20:11:02.195941+00:00
coles,152009,Uncle Tobys Porridge Oats Quick,Uncle Tobys,1kg,6.5,,0.65,100g,False,4,rolled oats 750g,pantry,2026-09-01,2026-08-31T20:11:02.195941+00:00
coles,4972693,Coles Simply Rolled Oats,Coles Simply,1.8Kg,3.5,,0.19,100g,False,5,rolled oats 750g,pantry,2026-09-01,2026-08-31T20:11:02.195941+00:00
coles,3970943,Coles Organic Quick Oats,Coles Organic,500g,3,,0.6,100g,False,6,rolled oats 750g,pantry,2026-09-01,2026-08-31T20:11:02.195941+00:00
coles,4972412,Coles Simply Quick Oats,Coles Simply,1.8Kg,3.5,,0.19,100g,False,7,rolled oats 750g,pantry,2026-09-01,2026-08-31T20:11:02.195941+00:00
coles,3897399,Red Tractor Wheat Free Rolled Oats,Red Tractor,600g,7,,1.17,100g,False,8,rolled oats 750g,pantry,2026-09-01,2026-08-31T20:11:02.195941+00:00
coles,3185296,Red Tractor Organic Rolled Oats,Red Tractor,1kg,8,,0.8,100g,False,9,rolled oats 750g,pantry,2026-09-01,2026-08-31T20:11:02.195941+00:00
coles,3185310,Red Tractor Australian Rolled Oats,Red Tractor,1kg,5,,0.5,100g,False,10,rolled oats 750g,pantry,2026-09-01,2026-08-31T20:11:02.195941+00:00
coles,299732,Uncle Tobys Traditional Rolled Oats,Uncle Tobys,500g,4.5,,0.9,100g,False,11,rolled oats 750g,pantry,2026-09-01,2026-08-31T20:11:02.195941+00:00
coles,254971,Uncle Tobys Porridge Oats Original,Uncle Tobys,1kg,6.5,,0.65,100g,False,12,rolled oats 750g,pantry,2026-09-01,2026-08-31T20:11:02.195941+00:00
coles,2604189,Coles Quick Oats Honey Flavoured Sachets 12 Pack,Coles,420g,3.7,,,100g,False,13,rolled oats 750g,pantry,2026-09-01,2026-08-31T20:11:02.195941+00:00
coles,3992505,Uncle Tobys Oats Quick Sachets Berry Variety,Uncle Tobys,350g,7,,2,100g,False,14,rolled oats 750g,pantry,2026-09-01,2026-08-31T20:11:02.195941+00:00
coles,6038006,Bellamy's Organic Porridge Baby Cereal,Bellamy's Organic,125g,3.95,,3.16,100g,False,15,rolled oats 750g,pantry,2026-09-01,2026-08-31T20:11:02.195941+00:00
coles,8386331,Paleo Pure Power Porridge Sugar Free,Paleo Pure,300g,15,,5,100g,False,16,rolled oats 750g,pantry,2026-09-01,2026-08-31T20:11:02.195941+00:00
coles,3993202,Uncle Tobys Oats Quick Sachets Breakfast Cereal Original Big Bowl,Uncle Tobys,368g,7,,1.9,100g,False,17,rolled oats 750g,pantry,2026-09-01,2026-08-31T20:11:02.195941+00:00
coles,8386262,Paleo Pure Power Porridge Berries And Cinnamon,Paleo Pure,300g,15,,5,100g,False,18,rolled oats 750g,pantry,2026-09-01,2026-08-31T20:11:02.195941+00:00
coles,3992684,Uncle Tobys Oats Quick Sachets Creamy Vanilla,Uncle Tobys,350g,7,,2,100g,False,19,rolled oats 750g,pantry,2026-09-01,2026-08-31T20:11:02.195941+00:00
coles,3992629,Uncle Tobys Oats Quick Sachets Creamy Honey,Uncle Tobys,350g,7,,2,100g,False,20,rolled oats 750g,pantry,2026-09-01,2026-08-31T20:11:02.195941+00:00
coles,3992527,Uncle Tobys Oats Quick Sachets Classic Variety,Uncle Tobys,350g,7,,2,100g,False,21,rolled oats 750g,pantry,2026-09-01,2026-08-31T20:11:02.195941+00:00
coles,9333498,Uncle Tobys Oats Quick Sachets Protein Variety,Uncle Tobys,280g,7,,2.5,100g,False,22,rolled oats 750g,pantry,2026-09-01,2026-08-31T20:11:02.195941+00:00
coles,1593757,Carman's Protein Porridge Sachets Caramelised Biscuit,Carman's,300g,7.5,,2.5,100g,False,23,rolled oats 750g,pantry,2026-09-01,2026-08-31T20:11:02.195941+00:00
coles,1854409,Rafferty's Garden Banana & Vanilla Porridge 12 Months,Rafferty's Garden,200g,4.8,6,2.4,100g,False,24,rolled oats 750g,pantry,2026-09-01,2026-08-31T20:11:02.195941+00:00
coles,3993177,Uncle Tobys Oats Quick Sachets Breakfast Cereal Original,Uncle Tobys,680g,10,,1.47,100g,False,25,rolled oats 750g,pantry,2026-09-01,2026-08-31T20:11:02.195941+00:00
coles,3992560,Uncle Tobys Oats Quick Sachets Brown Sugar & Cinnamon,Uncle Tobys,350g,7,,2,100g,False,26,rolled oats 750g,pantry,2026-09-01,2026-08-31T20:11:02.195941+00:00
coles,9720268,Uncle Tobys Sachets Oats Quick 10 Pack,Uncle Tobys,340g,7,,2.06,100g,False,27,rolled oats 750g,pantry,2026-09-01,2026-08-31T20:11:02.195941+00:00
coles,3993166,Uncle Tobys Oats Quick Sachets Breakfast Cereal Creamy Honey,Uncle Tobys,700g,10,,1.43,100g,False,28,rolled oats 750g,pantry,2026-09-01,2026-08-31T20:11:02.195941+00:00
coles,7674192,Uncle Tobys Oats Quick Sachets Big Bowl Vanilla Protein,Uncle Tobys,368g,7,,1.9,100g,False,29,rolled oats 750g,pantry,2026-09-01,2026-08-31T20:11:02.195941+00:00
coles,7674206,Uncle Tobys Oats Quick Sachets Berry Protein Big Bowl,Uncle Tobys,368g,7,,1.9,100g,False,30,rolled oats 750g,pantry,2026-09-01,2026-08-31T20:11:02.195941+00:00
coles,3994908,Uncle Tobys Oats Quick Sachets Breakfast Cereal Hi Fibre,Uncle Tobys,320g,7,,2.19,100g,False,31,rolled oats 750g,pantry,2026-09-01,2026-08-31T20:11:02.195941+00:00
coles,1736763,Carman's Porridge Sachets Apple Sultana & Cinnamon 8 Pack,Carman's,320g,7.5,,2.34,100g,False,32,rolled oats 750g,pantry,2026-09-01,2026-08-31T20:11:02.195941+00:00
coles,2390700,Carman's Porridge Sachets Super Berry & Coconut 8 Pack,Carman's,320g,7.5,,2.34,100g,False,33,rolled oats 750g,pantry,2026-09-01,2026-08-31T20:11:02.195941+00:00
coles,9194020,Carman's Oat Cups Protein Porridge Creamy Honey 2 Pack,Carman's,100g,6.5,,6.5,100g,False,34,rolled oats 750g,pantry,2026-09-01,2026-08-31T20:11:02.195941+00:00
coles,2877090,Carman's Porridge Sachets Honey Vanilla & Cinnamon 8 Pack,Carman's,320g,7.5,,2.34,100g,False,35,rolled oats 750g,pantry,2026-09-01,2026-08-31T20:11:02.195941+00:00
coles,3993144,Uncle Tobys Oats Quick Sachets Breakfast Cereal Creamy Honey Big Bowl,Uncle Tobys,368g,7,,1.9,100g,False,36,rolled oats 750g,pantry,2026-09-01,2026-08-31T20:11:02.195941+00:00
coles,3990893,Carman's Porridge Sachets Protein Rich Almond Vanilla & Cinnamon 6 Pack,Carman's,270g,7.5,,2.78,100g,False,37,rolled oats 750g,pantry,2026-09-01,2026-08-31T20:11:02.195941+00:00
coles,2877104,Carman's Porridge Sachets Natural 5 Grain & Super Seed 8 Pack,Carman's,320g,7.5,,2.34,100g,False,38,rolled oats 750g,pantry,2026-09-01,2026-08-31T20:11:02.195941+00:00
coles,5290305,Coles Oats Rolled,Coles,900g,1.95,,0.22,100g,False,39,rolled oats 750g,pantry,2026-09-01,2026-08-31T20:11:02.195941+00:00
coles,3609803,Rafferty's Garden Apple Pear & Cinnamon Porridge Baby Food Pouch 6+ Months,Rafferty's Garden,120g,2.3,,1.92,100g,False,40,rolled oats 750g,pantry,2026-09-01,2026-08-31T20:11:02.195941+00:00
coles,3609789,Rafferty's Garden Banana Pear & Mango Porridge Baby Food Pouch 6+ Months,Rafferty's Garden,120g,2.3,,1.92,100g,False,41,rolled oats 750g,pantry,2026-09-01,2026-08-31T20:11:02.195941+00:00
coles,8997018,Farex Creamy Baby Porridge With Apple Juice Baby Food Pouch 6+ Months,Farex,120g,1.8,,1.5,100g,False,42,rolled oats 750g,pantry,2026-09-01,2026-08-31T20:11:02.195941+00:00
coles,1719844,CUB Apple Banana & Mango Porridge Baby Food Pouch 6+ Months,CUB,120g,1,,0.83,100g,False,43,rolled oats 750g,pantry,2026-09-01,2026-08-31T20:11:02.195941+00:00
coles,1593768,Carman's Protein Overnight Chia & Oat Sachets Creamy Vanilla Bean,Carman's,240g,7.5,,3.13,100g,False,44,rolled oats 750g,pantry,2026-09-01,2026-08-31T20:11:02.195941+00:00
coles,5120269,Coles Kitchen Honey Porridge High Protein,Coles Kitchen,260g,3,4,,100g,True,45,rolled oats 750g,pantry,2026-09-01,2026-08-31T20:11:02.195941+00:00
coles,1593860,Uncle Tobys Overnight Oat Sachets Strawberry & Vanilla Flavour,Uncle Tobys,350g,7,,2,100g,False,46,rolled oats 750g,pantry,2026-09-01,2026-08-31T20:11:02.195941+00:00
coles,1609959,Uncle Tobys Oats Quick Sachets Protein Cinnamon Scroll Flavour,Uncle Tobys,280g,7,,2.5,100g,False,47,rolled oats 750g,pantry,2026-09-01,2026-08-31T20:11:02.195941+00:00
coles,1609948,Uncle Tobys Oats Quick Sachets Protein Blueberry & Maple Pancake Flavour,Uncle Tobys,280g,7,,2.5,100g,False,48,rolled oats 750g,pantry,2026-09-01,2026-08-31T20:11:02.195941+00:00
woolworths,233922,Woolworths Smooth Peanut Butter 500g,Woolworths,500g,3.2,3.2,0.64,100G,False,1,peanut butter 500g,pantry,2026-09-01,2026-08-31T20:11:05.371467+00:00
woolworths,1125895867,Protein Supplies Australia Whey Protein Powder Choc Peanut Butter 500g,Protein Supplies Australia,500G,44.95,44.95,8.99,100G,False,2,peanut butter 500g,pantry,2026-09-01,2026-08-31T20:11:05.371467+00:00
woolworths,1123912237,Protein Supplies Australia Whey Protein Isolate Peanut Butter 500g,Protein Supplies Australia,500G,59.95,59.95,11.99,100G,False,3,peanut butter 500g,pantry,2026-09-01,2026-08-31T20:11:05.371467+00:00
woolworths,233925,Woolworths Crunchy Peanut Butter 500g,Woolworths,500g,3.2,3.2,0.64,100G,False,4,peanut butter 500g,pantry,2026-09-01,2026-08-31T20:11:05.371467+00:00
woolworths,6057018,Schmackos Strapz Dog Treats Temptin' Peanut Butter 500g,Schmackos,500g,17,17,3.4,100G,False,5,peanut butter 500g,pantry,2026-09-01,2026-08-31T20:11:05.371467+00:00
woolworths,6016172,Baxter's Dog Treats Jerky Sticks Peanut Butter Flavour 500g,Baxter's,500g,8,8,1.6,100G,False,6,peanut butter 500g,pantry,2026-09-01,2026-08-31T20:11:05.371467+00:00
woolworths,160116,Mayver's Dark Roasted Peanut Butter Crunchy 750g,Mayver's,750g,10.6,10.6,1.41,100G,False,7,peanut butter 500g,pantry,2026-09-01,2026-08-31T20:11:05.371467+00:00
woolworths,165365,Woolworths Peanuts In Shell 500g,Woolworths,500g,6,6,12,1KG,False,8,peanut butter 500g,pantry,2026-09-01,2026-08-31T20:11:05.371467+00:00
woolworths,127012,Mayver's Smooth Peanut Butter 750g,Mayver's,750g,10.6,10.6,1.41,100G,False,9,peanut butter 500g,pantry,2026-09-01,2026-08-31T20:11:05.371467+00:00
woolworths,126650,Mayver's Crunchy Peanut Butter 750g,Mayver's,750g,10.6,10.6,1.41,100G,False,10,peanut butter 500g,pantry,2026-09-01,2026-08-31T20:11:05.371467+00:00
coles,8100621,Coles Peanut Butter Smooth,Coles,500g,3.4,,0.68,100g,False,1,peanut butter 500g,pantry,2026-09-01,2026-08-31T20:11:05.371467+00:00
coles,8100632,Coles Peanut Butter Crunchy,Coles,500g,3.4,,0.68,100g,False,2,peanut butter 500g,pantry,2026-09-01,2026-08-31T20:11:05.371467+00:00
coles,1054446,Bega Whipped Peanut Butter,Bega,375g,6,,1.6,100g,False,3,peanut butter 500g,pantry,2026-09-01,2026-08-31T20:11:05.371467+00:00
coles,5459552,Mayver's Crunchy Peanut Butter,Mayver's,750g,10.6,,1.41,100g,False,4,peanut butter 500g,pantry,2026-09-01,2026-08-31T20:11:05.371467+00:00
coles,5459530,Mayver's Smooth Peanut Butter,Mayver's,750g,10.6,,1.41,100g,False,5,peanut butter 500g,pantry,2026-09-01,2026-08-31T20:11:05.371467+00:00
coles,181641,Bega Peanut Butter Smooth,Bega,200g,3.7,,1.85,100g,False,6,peanut butter 500g,pantry,2026-09-01,2026-08-31T20:11:05.371467+00:00
coles,181652,Bega Peanut Butter Crunchy,Bega,200g,3.7,,1.85,100g,False,7,peanut butter 500g,pantry,2026-09-01,2026-08-31T20:11:05.371467+00:00
coles,5398753,Bega Peanut Butter Smooth,Bega,470g,5.5,6.9,1.17,100g,False,8,peanut butter 500g,pantry,2026-09-01,2026-08-31T20:11:05.371467+00:00
coles,2120207,Pic's Peanut Butter Crunchy,Pic's,380g,7,,1.84,100g,False,9,peanut butter 500g,pantry,2026-09-01,2026-08-31T20:11:05.371467+00:00
coles,9039355,Mayver's Squeezy Smooth Peanut Butter,Mayver's Squeezy,300 GRAM,4.5,,,100g,True,10,peanut butter 500g,pantry,2026-09-01,2026-08-31T20:11:05.371467+00:00
coles,2120218,Pic's Peanut Butter Smooth,Pic's,380g,7,,1.84,100g,False,11,peanut butter 500g,pantry,2026-09-01,2026-08-31T20:11:05.371467+00:00
coles,2080135,Coles Organic Crunchy Peanut Butter,Coles Organic,375g,5.4,,,100g,False,12,peanut butter 500g,pantry,2026-09-01,2026-08-31T20:11:05.371467+00:00
coles,130629,Bega Spread Peanut Butter Crunchy,Bega,375g,5.8,,1.55,100g,False,13,peanut butter 500g,pantry,2026-09-01,2026-08-31T20:11:05.371467+00:00
coles,130607,Bega Spread Peanut Butter Smooth,Bega,375g,5.8,,1.55,100g,False,14,peanut butter 500g,pantry,2026-09-01,2026-08-31T20:11:05.371467+00:00
coles,5390911,Bega Spread Peanut Butter Crunchy,Bega,470g,5.5,6.9,1.17,100g,False,15,peanut butter 500g,pantry,2026-09-01,2026-08-31T20:11:05.371467+00:00
coles,1050343,Mayver's Smunchy  Protein+ Peanut Butter,Mayver's,750g,11.6,,1.55,100g,False,16,peanut butter 500g,pantry,2026-09-01,2026-08-31T20:11:05.371467+00:00
coles,7034033,Bega Peanut Butter Crunchy,Bega,755g,7.4,,0.98,100g,False,17,peanut butter 500g,pantry,2026-09-01,2026-08-31T20:11:05.371467+00:00
coles,7034011,Bega Peanut Butter Smooth,Bega,755g,7.4,,0.98,100g,False,18,peanut butter 500g,pantry,2026-09-01,2026-08-31T20:11:05.371467+00:00
coles,9039162,Mayver's No Stir Crunchy Peanut Butter,Mayver's,450g,7,,1.56,100g,False,19,peanut butter 500g,pantry,2026-09-01,2026-08-31T20:11:05.371467+00:00
coles,9039151,Mayver's No Stir Smooth Peanut Butter,Mayver's,450g,7,,1.56,100g,False,20,peanut butter 500g,pantry,2026-09-01,2026-08-31T20:11:05.371467+00:00
coles,7042370,Pics Peanut Butter Smoochy,Pics,380g,7,,1.84,100g,False,21,peanut butter 500g,pantry,2026-09-01,2026-08-31T20:11:05.371467+00:00
coles,3579236,Mayver's Smunchy Natural Unsalted Peanut Butter,Mayver's,375g,5,6.3,1.33,100g,False,22,peanut butter 500g,pantry,2026-09-01,2026-08-31T20:11:05.371467+00:00
coles,8100687,Coles Peanut Butter Crunchy,Coles,1kg,6.5,,0.65,100g,False,23,peanut butter 500g,pantry,2026-09-01,2026-08-31T20:11:05.371467+00:00
coles,8100665,Coles Peanut Butter Smooth,Coles,1kg,6.5,,0.65,100g,False,24,peanut butter 500g,pantry,2026-09-01,2026-08-31T20:11:05.371467+00:00
coles,1822843,Mayver's Smooth Protein Fibre+ Peanut Butter,Mayver's,375g,7.3,,1.95,100g,False,25,peanut butter 500g,pantry,2026-09-01,2026-08-31T20:11:05.371467+00:00
coles,1820429,Mayver's Upside Down Crunchy Peanut Butter,Mayver's,450g,8.5,,1.89,100g,False,26,peanut butter 500g,pantry,2026-09-01,2026-08-31T20:11:05.371467+00:00
coles,1820087,Mayver's Upside Down Smooth Peanut Butter,Mayver's,450g,8.5,,1.89,100g,False,27,peanut butter 500g,pantry,2026-09-01,2026-08-31T20:11:05.371467+00:00
coles,3851172,Mayvers Extra Crunchy Natural Peanut Butter,Mayvers,375g,5,6.3,1.33,100g,False,28,peanut butter 500g,pantry,2026-09-01,2026-08-31T20:11:05.371467+00:00
coles,9059250,Bega Spread Peanut Butter Light Smooth,Bega,470g,5.5,6.9,1.17,100g,False,29,peanut butter 500g,pantry,2026-09-01,2026-08-31T20:11:05.371467+00:00
coles,1822989,Mayver's No Stir Squeezy Smooth Peanut Butter,Mayver's,300g,6,,2,100g,False,30,peanut butter 500g,pantry,2026-09-01,2026-08-31T20:11:05.371467+00:00
coles,9059181,Bega Spread Peanut Butter Light Crunchy,Bega,470g,5.5,6.9,1.17,100g,False,31,peanut butter 500g,pantry,2026-09-01,2026-08-31T20:11:05.371467+00:00
coles,5459574,Mayver's Dark Roast Crunchy Peanut Butter,Mayver's,750g,10.6,,1.41,100g,False,32,peanut butter 500g,pantry,2026-09-01,2026-08-31T20:11:05.371467+00:00
coles,7024175,Mayvers Smooth Chocolate Protein+ Peanut Butter,Mayvers,375g,7.3,,1.95,100g,False,33,peanut butter 500g,pantry,2026-09-01,2026-08-31T20:11:05.371467+00:00
coles,2621643,Mayver's Smooth Natural Peanut Butter,Mayver's,375g,5,6.3,1.33,100g,False,34,peanut butter 500g,pantry,2026-09-01,2026-08-31T20:11:05.371467+00:00
coles,2621632,Mayver's Crunchy Natural Peanut Butter,Mayver's,375g,5,6.3,1.33,100g,False,35,peanut butter 500g,pantry,2026-09-01,2026-08-31T20:11:05.371467+00:00
coles,1054606,Mayver's Chocolate Hazelnut Peanut Butter,Mayver's,280g,5,6.3,1.79,100g,False,36,peanut butter 500g,pantry,2026-09-01,2026-08-31T20:11:05.371467+00:00
coles,3791092,Bega Simply Nuts Smooth Natural Peanut Butter,Bega,650g,8,,1.23,100g,False,37,peanut butter 500g,pantry,2026-09-01,2026-08-31T20:11:05.371467+00:00
coles,3791106,Bega Simply Nuts Crunchy Natural Peanut Butter,Bega,650g,8,,1.23,100g,False,38,peanut butter 500g,pantry,2026-09-01,2026-08-31T20:11:05.371467+00:00
coles,3447600,Bega Simply Nuts Smooth Natural Peanut Butter,Bega,325g,5.9,,1.82,100g,False,39,peanut butter 500g,pantry,2026-09-01,2026-08-31T20:11:05.371467+00:00
coles,3447596,Bega Simply Nuts Crunchy Natural Peanut Butter,Bega,325g,5.9,,1.82,100g,False,40,peanut butter 500g,pantry,2026-09-01,2026-08-31T20:11:05.371467+00:00
coles,8067071,Byron Bay Peanut Butter Crunchy Salted,Byron Bay,375g,8.9,,2.37,100g,False,41,peanut butter 500g,pantry,2026-09-01,2026-08-31T20:11:05.371467+00:00
coles,8067184,Byron Bay Peanut Butter Crunchy Unsalted,Byron Bay,375g,8.9,,2.37,100g,False,42,peanut butter 500g,pantry,2026-09-01,2026-08-31T20:11:05.371467+00:00
coles,8066964,Byron Bay Peanut Butter Smooth Unsalted,Byron Bay,375g,8.9,,2.37,100g,False,43,peanut butter 500g,pantry,2026-09-01,2026-08-31T20:11:05.371467+00:00
coles,8060505,Byron Bay Peanut Butter Smooth Salted,Byron Bay,375g,8.9,,2.37,100g,False,44,peanut butter 500g,pantry,2026-09-01,2026-08-31T20:11:05.371467+00:00
coles,2897371,Mayver's Natural Peanut Butter High Protein,Mayver's,375g,7.3,,1.95,100g,False,45,peanut butter 500g,pantry,2026-09-01,2026-08-31T20:11:05.371467+00:00
coles,1150938,Bega Peanut Butter Smooth Portion 50 Pack,Bega,550g,15,,2.73,100g,False,46,peanut butter 500g,pantry,2026-09-01,2026-08-31T20:11:05.371467+00:00
coles,1820688,Mayver's Upside Down Salted Caramel Peanut Butter,Mayver's,450g,8.5,,1.89,100g,False,47,peanut butter 500g,pantry,2026-09-01,2026-08-31T20:11:05.371467+00:00
coles,2622001,Mayver's Crunchy Dark Roast Natural Peanut Butter,Mayver's,375g,6.3,,1.68,100g,False,48,peanut butter 500g,pantry,2026-09-01,2026-08-31T20:11:05.371467+00:00
woolworths,796439,Vegemite Spread 380g,Vegemite,380g,7.7,7.7,2.03,100G,False,1,vegemite 380g,pantry,2026-09-01,2026-08-31T20:11:07.352216+00:00
woolworths,280512,Vegemite Spread 560g,Vegemite,560g,9.9,9.9,1.77,100G,False,2,vegemite 380g,pantry,2026-09-01,2026-08-31T20:11:07.352216+00:00
woolworths,281263,Vegemite Spread 150g,Vegemite,150g,4.2,4.2,2.8,100G,False,3,vegemite 380g,pantry,2026-09-01,2026-08-31T20:11:07.352216+00:00
woolworths,840274,Vegemite Gluten Free Spread 235g,Vegemite,235g,5.7,5.7,2.43,100G,False,4,vegemite 380g,pantry,2026-09-01,2026-08-31T20:11:07.352216+00:00
woolworths,97722,Vegemite 40% Less Salt 235g,Vegemite,235g,5.7,5.7,2.43,100G,False,5,vegemite 380g,pantry,2026-09-01,2026-08-31T20:11:07.352216+00:00
